Datetime,Adj Close,Close,High,Low,Open,Volume,consultado_en
2026-04-21 01:15:00+01:00,1.3528724908828735,1.3528724908828735,1.3528815507888794,1.3526619672775269,1.3528815507888794,0,2026-07-13T12:11:09
2026-04-21 01:20:00+01:00,1.3528997898101807,1.3528997898101807,1.3529072999954224,1.3528578281402588,1.3528578281402588,0,2026-07-13T12:11:09
2026-04-21 01:25:00+01:00,1.3524149656295776,1.3524149656295776,1.3526748418807983,1.3524149656295776,1.3526400327682495,0,2026-07-13T12:11:09
2026-04-21 01:30:00+01:00,1.3524607419967651,1.3524607419967651,1.3524991273880005,1.352394938468933,1.3524515628814697,0,2026-07-13T12:11:09
2026-04-21 01:35:00+01:00,1.3523528575897217,1.3523528575897217,1.3523657321929932,1.3522759675979614,1.3523657321929932,0,2026-07-13T12:11:09
2026-04-21 01:40:00+01:00,1.352647304534912,1.352647304534912,1.352647304534912,1.3524680137634277,1.3524680137634277,0,2026-07-13T12:11:09
2026-04-21 01:45:00+01:00,1.3524442911148071,1.3524442911148071,1.3526455163955688,1.3524442911148071,1.3526455163955688,0,2026-07-13T12:11:09
2026-04-21 01:50:00+01:00,1.352495551109314,1.352495551109314,1.352597951889038,1.3524844646453857,1.3524844646453857,0,2026-07-13T12:11:09
2026-04-21 01:55:00+01:00,1.3524460792541504,1.3524460792541504,1.3524991273880005,1.3523619174957275,1.3524991273880005,0,2026-07-13T12:11:09
2026-04-21 02:00:00+01:00,1.352371096611023,1.352371096611023,1.3524370193481445,1.3523309230804443,1.3523309230804443,0,2026-07-13T12:11:09
2026-04-21 02:05:00+01:00,1.3523821830749512,1.3523821830749512,1.3525558710098267,1.3523821830749512,1.3525558710098267,0,2026-07-13T12:11:09
2026-04-21 02:10:00+01:00,1.3524278402328491,1.3524278402328491,1.3524278402328491,1.3523657321929932,1.352394938468933,0,2026-07-13T12:11:09
2026-04-21 02:15:00+01:00,1.352835774421692,1.352835774421692,1.3528650999069214,1.352462649345398,1.3524754047393799,0,2026-07-13T12:11:09
2026-04-21 02:20:00+01:00,1.3525649309158325,1.3525649309158325,1.352649211883545,1.3525540828704834,1.3526016473770142,0,2026-07-13T12:11:09
2026-04-21 02:25:00+01:00,1.3527369499206543,1.3527369499206543,1.3527369499206543,1.352495551109314,1.352495551109314,0,2026-07-13T12:11:09
2026-04-21 02:30:00+01:00,1.3528138399124146,1.3528138399124146,1.3528138399124146,1.3526455163955688,1.3528046607971191,0,2026-07-13T12:11:09
2026-04-21 02:35:00+01:00,1.352790117263794,1.352790117263794,1.3528376817703247,1.352790117263794,1.3528376817703247,0,2026-07-13T12:11:09
2026-04-21 02:40:00+01:00,1.352738857269287,1.352738857269287,1.352927327156067,1.352738857269287,1.35285222530365,0,2026-07-13T12:11:09
2026-04-21 02:45:00+01:00,1.352682113647461,1.352682113647461,1.3528120517730713,1.352630853652954,1.3528120517730713,0,2026-07-13T12:11:09
2026-04-21 02:50:00+01:00,1.3524936437606812,1.3524936437606812,1.3527406454086304,1.3524936437606812,1.3527406454086304,0,2026-07-13T12:11:09
2026-04-21 02:55:00+01:00,1.352424144744873,1.352424144744873,1.352479100227356,1.3524223566055298,1.352440595626831,0,2026-07-13T12:11:09
2026-04-21 03:00:00+01:00,1.3523894548416138,1.3523894548416138,1.352424144744873,1.3523491621017456,1.3524205684661865,0,2026-07-13T12:11:09
2026-04-21 03:05:00+01:00,1.3524771928787231,1.3524771928787231,1.3524807691574097,1.352457046508789,1.352473497390747,0,2026-07-13T12:11:09
2026-04-21 03:10:00+01:00,1.352630853652954,1.352630853652954,1.352630853652954,1.3525668382644653,1.3525760173797607,0,2026-07-13T12:11:09
2026-04-21 03:15:00+01:00,1.3525668382644653,1.3525668382644653,1.3526875972747803,1.3525100946426392,1.3526875972747803,0,2026-07-13T12:11:09
2026-04-21 03:20:00+01:00,1.3523344993591309,1.3523344993591309,1.3524662256240845,1.3523344993591309,1.3524534702301025,0,2026-07-13T12:11:09
2026-04-21 03:25:00+01:00,1.352541208267212,1.352541208267212,1.352574110031128,1.3524351119995117,1.3524351119995117,0,2026-07-13T12:11:09
2026-04-21 03:30:00+01:00,1.352305293083191,1.352305293083191,1.3524680137634277,1.352305293083191,1.352462649345398,0,2026-07-13T12:11:09
2026-04-21 03:35:00+01:00,1.3521040678024292,1.3521040678024292,1.352338194847107,1.3521040678024292,1.352338194847107,0,2026-07-13T12:11:09
2026-04-21 03:40:00+01:00,1.3521205186843872,1.3521205186843872,1.3522065877914429,1.3520530462265015,1.3522065877914429,0,2026-07-13T12:11:09
2026-04-21 03:45:00+01:00,1.3521369695663452,1.3521369695663452,1.3521406650543213,1.3520967960357666,1.3521406650543213,0,2026-07-13T12:11:09
2026-04-21 03:50:00+01:00,1.3521608114242554,1.3521608114242554,1.3522284030914307,1.3520913124084473,1.3520913124084473,0,2026-07-13T12:11:09
2026-04-21 03:55:00+01:00,1.3521937131881714,1.3521937131881714,1.3522320985794067,1.3521114587783813,1.3521937131881714,0,2026-07-13T12:11:09
2026-04-21 04:00:00+01:00,1.3521846532821655,1.3521846532821655,1.3521846532821655,1.3521151542663574,1.352171778678894,0,2026-07-13T12:11:09
2026-04-21 04:05:00+01:00,1.351892113685608,1.351892113685608,1.3520876169204712,1.35187566280365,1.3520876169204712,0,2026-07-13T12:11:09
2026-04-21 04:10:00+01:00,1.3518372774124146,1.3518372774124146,1.3519177436828613,1.3518372774124146,1.3519012928009033,0,2026-07-13T12:11:09
2026-04-21 04:15:00+01:00,1.3516253232955933,1.3516253232955933,1.3519012928009033,1.3516253232955933,1.3519012928009033,0,2026-07-13T12:11:09
2026-04-21 04:20:00+01:00,1.3515833616256714,1.3515833616256714,1.3517184257507324,1.3515559434890747,1.3517184257507324,0,2026-07-13T12:11:09
2026-04-21 04:25:00+01:00,1.3518664836883545,1.3518664836883545,1.3519103527069092,1.3516654968261719,1.3516654968261719,0,2026-07-13T12:11:09
2026-04-21 04:30:00+01:00,1.35176420211792,1.35176420211792,1.3518500328063965,1.3517532348632812,1.3518391847610474,0,2026-07-13T12:11:09
2026-04-21 04:35:00+01:00,1.351607084274292,1.351607084274292,1.351731300354004,1.351603388786316,1.351731300354004,0,2026-07-13T12:11:09
2026-04-21 04:40:00+01:00,1.3516490459442139,1.3516490459442139,1.3516490459442139,1.3515796661376953,1.351603388786316,0,2026-07-13T12:11:09
2026-04-21 04:45:00+01:00,1.3517934083938599,1.3517934083938599,1.3517934083938599,1.3517240285873413,1.3517861366271973,0,2026-07-13T12:11:09
2026-04-21 04:50:00+01:00,1.3518153429031372,1.3518153429031372,1.3518683910369873,1.351747751235962,1.351747751235962,0,2026-07-13T12:11:09
2026-04-21 04:55:00+01:00,1.35176420211792,1.35176420211792,1.3518646955490112,1.351689338684082,1.3518263101577759,0,2026-07-13T12:11:09
2026-04-21 05:00:00+01:00,1.3518006801605225,1.3518006801605225,1.351859211921692,1.3517513275146484,1.3518153429031372,0,2026-07-13T12:11:09
2026-04-21 05:05:00+01:00,1.3517295122146606,1.3517295122146606,1.3517569303512573,1.3516654968261719,1.3517240285873413,0,2026-07-13T12:11:09
2026-04-21 05:10:00+01:00,1.3516654968261719,1.3516654968261719,1.3516709804534912,1.3516490459442139,1.3516709804534912,0,2026-07-13T12:11:09
2026-04-21 05:15:00+01:00,1.3516654968261719,1.3516654968261719,1.3516746759414673,1.3515796661376953,1.3516746759414673,0,2026-07-13T12:11:09
2026-04-21 05:20:00+01:00,1.351544976234436,1.351544976234436,1.351627230644226,1.351544976234436,1.3515650033950806,0,2026-07-13T12:11:09
2026-04-21 05:25:00+01:00,1.3516143560409546,1.3516143560409546,1.3516143560409546,1.3515321016311646,1.351603388786316,0,2026-07-13T12:11:09
2026-04-21 05:30:00+01:00,1.3515485525131226,1.3515485525131226,1.351619839668274,1.3515485525131226,1.351619839668274,0,2026-07-13T12:11:09
2026-04-21 05:35:00+01:00,1.3516180515289307,1.3516180515289307,1.3516674041748047,1.351544976234436,1.3516674041748047,0,2026-07-13T12:11:09
2026-04-21 05:40:00+01:00,1.35159432888031,1.35159432888031,1.35159432888031,1.3514901399612427,1.3515887260437012,0,2026-07-13T12:11:09
2026-04-21 05:45:00+01:00,1.3516417741775513,1.3516417741775513,1.3517056703567505,1.3516143560409546,1.3516472578048706,0,2026-07-13T12:11:09
2026-04-21 05:50:00+01:00,1.351656436920166,1.351656436920166,1.3516654968261719,1.3515833616256714,1.351636290550232,0,2026-07-13T12:11:09
2026-04-21 05:55:00+01:00,1.3515046834945679,1.3515046834945679,1.3516746759414673,1.3515046834945679,1.3516746759414673,0,2026-07-13T12:11:09
2026-04-21 06:00:00+01:00,1.351797103881836,1.351797103881836,1.351797103881836,1.351508378982544,1.351508378982544,0,2026-07-13T12:11:09
2026-04-21 06:05:00+01:00,1.351990818977356,1.351990818977356,1.351990818977356,1.3517295122146606,1.3518153429031372,0,2026-07-13T12:11:09
2026-04-21 06:10:00+01:00,1.352027416229248,1.352027416229248,1.3520840406417847,1.3518848419189453,1.3519724607467651,0,2026-07-13T12:11:09
2026-04-21 06:15:00+01:00,1.3521406650543213,1.3521406650543213,1.3521736860275269,1.3519669771194458,1.3521736860275269,0,2026-07-13T12:11:09
2026-04-21 06:20:00+01:00,1.352338194847107,1.352338194847107,1.3525320291519165,1.352338194847107,1.3525320291519165,0,2026-07-13T12:11:09
2026-04-21 06:25:00+01:00,1.3525376319885254,1.3525376319885254,1.3525558710098267,1.3523344993591309,1.3523344993591309,0,2026-07-13T12:11:09
2026-04-21 06:30:00+01:00,1.3523601293563843,1.3523601293563843,1.3524552583694458,1.3523253202438354,1.3524333238601685,0,2026-07-13T12:11:09
2026-04-21 06:35:00+01:00,1.3523930311203003,1.3523930311203003,1.3525503873825073,1.3523765802383423,1.3523765802383423,0,2026-07-13T12:11:09
2026-04-21 06:40:00+01:00,1.3521790504455566,1.3521790504455566,1.352440595626831,1.3521790504455566,1.3523730039596558,0,2026-07-13T12:11:09
2026-04-21 06:45:00+01:00,1.3519834280014038,1.3519834280014038,1.3522998094558716,1.3519834280014038,1.3520638942718506,0,2026-07-13T12:11:09
2026-04-21 06:50:00+01:00,1.3518720865249634,1.3518720865249634,1.3519524335861206,1.3518372774124146,1.351908564567566,0,2026-07-13T12:11:09
2026-04-21 06:55:00+01:00,1.3518372774124146,1.3518372774124146,1.3520036935806274,1.3518372774124146,1.3520036935806274,0,2026-07-13T12:11:09
2026-04-21 07:00:00+01:00,1.3526381254196167,1.3526381254196167,1.3526381254196167,1.3520053625106812,1.3521333932876587,0,2026-07-13T12:11:09
2026-04-21 07:05:00+01:00,1.352597951889038,1.352597951889038,1.3528614044189453,1.3523290157318115,1.3528614044189453,0,2026-07-13T12:11:09
2026-04-21 07:10:00+01:00,1.352735161781311,1.352735161781311,1.3527553081512451,1.3526437282562256,1.3526802062988281,0,2026-07-13T12:11:09
2026-04-21 07:15:00+01:00,1.352371096611023,1.352371096611023,1.3526198863983154,1.3522851467132568,1.3526198863983154,0,2026-07-13T12:11:09
2026-04-21 07:20:00+01:00,1.3523015975952148,1.3523015975952148,1.3523746728897095,1.3522083759307861,1.3522083759307861,0,2026-07-13T12:11:09
2026-04-21 07:25:00+01:00,1.352506399154663,1.352506399154663,1.352506399154663,1.352272391319275,1.3523509502410889,0,2026-07-13T12:11:09
2026-04-21 07:30:00+01:00,1.3523473739624023,1.3523473739624023,1.3523473739624023,1.35201096534729,1.3523272275924683,0,2026-07-13T12:11:09
2026-04-21 07:35:00+01:00,1.3521754741668701,1.3521754741668701,1.3522504568099976,1.3519980907440186,1.3522504568099976,0,2026-07-13T12:11:09
2026-04-21 07:40:00+01:00,1.3521772623062134,1.3521772623062134,1.3521772623062134,1.351978063583374,1.3519980907440186,0,2026-07-13T12:11:09
2026-04-21 07:45:00+01:00,1.3520292043685913,1.3520292043685913,1.3522851467132568,1.3519012928009033,1.352155327796936,0,2026-07-13T12:11:09
2026-04-21 07:50:00+01:00,1.3518153429031372,1.3518153429031372,1.3518610000610352,1.3517787456512451,1.3518610000610352,0,2026-07-13T12:11:09
2026-04-21 07:55:00+01:00,1.35201096534729,1.35201096534729,1.3521772623062134,1.3519688844680786,1.3519688844680786,0,2026-07-13T12:11:09
2026-04-21 08:00:00+01:00,1.35159432888031,1.35159432888031,1.3521772623062134,1.35159432888031,1.35209321975708,0,2026-07-13T12:11:09
2026-04-21 08:05:00+01:00,1.3517367839813232,1.3517367839813232,1.351775050163269,1.3515632152557373,1.351775050163269,0,2026-07-13T12:11:09
2026-04-21 08:10:00+01:00,1.3517038822174072,1.3517038822174072,1.3519177436828613,1.3517038822174072,1.3517787456512451,0,2026-07-13T12:11:09
2026-04-21 08:15:00+01:00,1.3517295122146606,1.3517295122146606,1.3517990112304688,1.3517295122146606,1.3517951965332031,0,2026-07-13T12:11:09
2026-04-21 08:20:00+01:00,1.3517459630966187,1.3517459630966187,1.3519761562347412,1.3517459630966187,1.351758599281311,0,2026-07-13T12:11:09
2026-04-21 08:25:00+01:00,1.3520547151565552,1.3520547151565552,1.3520547151565552,1.3519158363342285,1.3519432544708252,0,2026-07-13T12:11:09
2026-04-21 08:30:00+01:00,1.352023720741272,1.352023720741272,1.3520859479904175,1.3519761562347412,1.3519761562347412,0,2026-07-13T12:11:09
2026-04-21 08:35:00+01:00,1.3517332077026367,1.3517332077026367,1.3518153429031372,1.3517332077026367,1.3518153429031372,0,2026-07-13T12:11:09
2026-04-21 08:40:00+01:00,1.3520164489746094,1.3520164489746094,1.3520164489746094,1.3516288995742798,1.3516288995742798,0,2026-07-13T12:11:09
2026-04-21 08:45:00+01:00,1.351961612701416,1.351961612701416,1.3520456552505493,1.3518500328063965,1.3520456552505493,0,2026-07-13T12:11:09
2026-04-21 08:50:00+01:00,1.3514134883880615,1.3514134883880615,1.352171778678894,1.3514134883880615,1.352171778678894,0,2026-07-13T12:11:09
2026-04-21 08:55:00+01:00,1.3507380485534668,1.3507380485534668,1.3514225482940674,1.3507380485534668,1.3514225482940674,0,2026-07-13T12:11:09
2026-04-21 09:00:00+01:00,1.350666880607605,1.350666880607605,1.3507964611053467,1.350666880607605,1.3507472276687622,0,2026-07-13T12:11:09
2026-04-21 09:05:00+01:00,1.3492927551269531,1.3492927551269531,1.3504315614700317,1.3492927551269531,1.3504315614700317,0,2026-07-13T12:11:09
2026-04-21 09:10:00+01:00,1.3483339548110962,1.3483339548110962,1.3494129180908203,1.3483339548110962,1.3493601083755493,0,2026-07-13T12:11:09
2026-04-21 09:15:00+01:00,1.3491889238357544,1.3491889238357544,1.3491889238357544,1.3486467599868774,1.3488523960113525,0,2026-07-13T12:11:09
2026-04-21 09:20:00+01:00,1.3496569395065308,1.3496569395065308,1.3498719930648804,1.3491488695144653,1.3491488695144653,0,2026-07-13T12:11:09
2026-04-21 09:25:00+01:00,1.3494220972061157,1.3494220972061157,1.349727988243103,1.3494220972061157,1.3496168851852417,0,2026-07-13T12:11:09
2026-04-21 09:30:00+01:00,1.3505975008010864,1.3505975008010864,1.3505975008010864,1.3496551513671875,1.3496551513671875,0,2026-07-13T12:11:09
2026-04-21 09:35:00+01:00,1.3500231504440308,1.3500231504440308,1.350433349609375,1.3500231504440308,1.350433349609375,0,2026-07-13T12:11:09
2026-04-21 09:40:00+01:00,1.3504607677459717,1.3504607677459717,1.350789189338684,1.3501672744750977,1.3502109050750732,0,2026-07-13T12:11:09
2026-04-21 09:45:00+01:00,1.3505337238311768,1.3505337238311768,1.3508713245391846,1.3505337238311768,1.3507635593414307,0,2026-07-13T12:11:09
2026-04-21 09:50:00+01:00,1.350469946861267,1.350469946861267,1.3507252931594849,1.3503913879394531,1.3507252931594849,0,2026-07-13T12:11:09
2026-04-21 09:55:00+01:00,1.3503057956695557,1.3503057956695557,1.350449800491333,1.3503057956695557,1.350449800491333,0,2026-07-13T12:11:09
2026-04-21 10:00:00+01:00,1.3501070737838745,1.3501070737838745,1.3503550291061401,1.3500523567199707,1.3503550291061401,0,2026-07-13T12:11:09
2026-04-21 10:05:00+01:00,1.3499850034713745,1.3499850034713745,1.3499850034713745,1.3495913743972778,1.349875569343567,0,2026-07-13T12:11:09
2026-04-21 10:10:00+01:00,1.3502565622329712,1.3502565622329712,1.3502565622329712,1.3499648571014404,1.3502055406570435,0,2026-07-13T12:11:09
2026-04-21 10:15:00+01:00,1.3503897190093994,1.3503897190093994,1.3503897190093994,1.35005784034729,1.35005784034729,0,2026-07-13T12:11:09
2026-04-21 10:20:00+01:00,1.3501216173171997,1.3501216173171997,1.350581169128418,1.3501216173171997,1.350581169128418,0,2026-07-13T12:11:09
2026-04-21 10:25:00+01:00,1.3499102592468262,1.3499102592468262,1.350103497505188,1.3499102592468262,1.3500360250473022,0,2026-07-13T12:11:09
2026-04-21 10:30:00+01:00,1.3502802848815918,1.3502802848815918,1.350367784500122,1.350127100944519,1.350127100944519,0,2026-07-13T12:11:09
2026-04-21 10:35:00+01:00,1.3502601385116577,1.3502601385116577,1.3502929210662842,1.350169062614441,1.350169062614441,0,2026-07-13T12:11:09
2026-04-21 10:40:00+01:00,1.3505921363830566,1.3505921363830566,1.3505921363830566,1.350334882736206,1.350376844406128,0,2026-07-13T12:11:09
2026-04-21 10:45:00+01:00,1.350254774093628,1.350254774093628,1.3505245447158813,1.350254774093628,1.3505245447158813,0,2026-07-13T12:11:09
2026-04-21 10:50:00+01:00,1.3505703210830688,1.3505703210830688,1.3505703210830688,1.3502875566482544,1.3502875566482544,0,2026-07-13T12:11:09
2026-04-21 10:55:00+01:00,1.350298523902893,1.350298523902893,1.3507763147354126,1.350298523902893,1.3507544994354248,0,2026-07-13T12:11:09
2026-04-21 11:00:00+01:00,1.3504772186279297,1.3504772186279297,1.3504772186279297,1.3502528667449951,1.3502528667449951,0,2026-07-13T12:11:09
2026-04-21 11:05:00+01:00,1.3509405851364136,1.3509405851364136,1.3509405851364136,1.3504643440246582,1.350479006767273,0,2026-07-13T12:11:09
2026-04-21 11:10:00+01:00,1.3507945537567139,1.3507945537567139,1.3510299921035767,1.3507945537567139,1.3508931398391724,0,2026-07-13T12:11:09
2026-04-21 11:15:00+01:00,1.3504862785339355,1.3504862785339355,1.3507635593414307,1.3503003120422363,1.3507635593414307,0,2026-07-13T12:11:09
2026-04-21 11:20:00+01:00,1.3506925106048584,1.3506925106048584,1.350772738456726,1.3505501747131348,1.3505501747131348,0,2026-07-13T12:11:09
2026-04-21 11:25:00+01:00,1.3506449460983276,1.3506449460983276,1.3508456945419312,1.3506449460983276,1.350716233253479,0,2026-07-13T12:11:09
2026-04-21 11:30:00+01:00,1.3508566617965698,1.3508566617965698,1.350916862487793,1.350548267364502,1.350548267364502,0,2026-07-13T12:11:09
2026-04-21 11:35:00+01:00,1.3507598638534546,1.3507598638534546,1.3509314060211182,1.3507598638534546,1.3509314060211182,0,2026-07-13T12:11:09
2026-04-21 11:40:00+01:00,1.3507945537567139,1.3507945537567139,1.3507945537567139,1.3505337238311768,1.3507490158081055,0,2026-07-13T12:11:09
2026-04-21 11:45:00+01:00,1.3508986234664917,1.3508986234664917,1.3508986234664917,1.3506613969802856,1.3508129119873047,0,2026-07-13T12:11:09
2026-04-21 11:50:00+01:00,1.3508365154266357,1.3508365154266357,1.3509807586669922,1.3508274555206299,1.3508274555206299,0,2026-07-13T12:11:09
2026-04-21 11:55:00+01:00,1.3511687517166138,1.3511687517166138,1.3511687517166138,1.3508074283599854,1.3509060144424438,0,2026-07-13T12:11:09
2026-04-21 12:00:00+01:00,1.3513294458389282,1.3513294458389282,1.3513294458389282,1.351064682006836,1.351064682006836,0,2026-07-13T12:11:09
2026-04-21 12:05:00+01:00,1.3509186506271362,1.3509186506271362,1.3514645099639893,1.3509186506271362,1.3512763977050781,0,2026-07-13T12:11:09
2026-04-21 12:10:00+01:00,1.350946068763733,1.350946068763733,1.3509770631790161,1.350883960723877,1.350900411605835,0,2026-07-13T12:11:09
2026-04-21 12:15:00+01:00,1.3511450290679932,1.3511450290679932,1.3511450290679932,1.3507380485534668,1.350756287574768,0,2026-07-13T12:11:09
2026-04-21 12:20:00+01:00,1.3517861366271973,1.3517861366271973,1.3517861366271973,1.3511559963226318,1.3511559963226318,0,2026-07-13T12:11:09
2026-04-21 12:25:00+01:00,1.3517714738845825,1.3517714738845825,1.3517714738845825,1.3516125679016113,1.3516874313354492,0,2026-07-13T12:11:09
2026-04-21 12:30:00+01:00,1.3519980907440186,1.3519980907440186,1.3523657321929932,1.3519322872161865,1.3519322872161865,0,2026-07-13T12:11:09
2026-04-21 12:35:00+01:00,1.3520201444625854,1.3520201444625854,1.3520547151565552,1.3519158363342285,1.3519158363342285,0,2026-07-13T12:11:09
2026-04-21 12:40:00+01:00,1.351857304573059,1.351857304573059,1.3521296977996826,1.351857304573059,1.3519688844680786,0,2026-07-13T12:11:09
2026-04-21 12:45:00+01:00,1.351797103881836,1.351797103881836,1.351941466331482,1.351797103881836,1.351941466331482,0,2026-07-13T12:11:09
2026-04-21 12:50:00+01:00,1.3516253232955933,1.3516253232955933,1.3518829345703125,1.3515814542770386,1.3518829345703125,0,2026-07-13T12:11:09
2026-04-21 12:55:00+01:00,1.3518701791763306,1.3518701791763306,1.3518701791763306,1.3517404794692993,1.3517404794692993,0,2026-07-13T12:11:09
2026-04-21 13:00:00+01:00,1.3519872426986694,1.3519872426986694,1.352089524269104,1.3519103527069092,1.3519103527069092,0,2026-07-13T12:11:09
2026-04-21 13:05:00+01:00,1.352007269859314,1.352007269859314,1.3520950078964233,1.3518774509429932,1.3520950078964233,0,2026-07-13T12:11:09
2026-04-21 13:10:00+01:00,1.352254033088684,1.352254033088684,1.352254033088684,1.3519560098648071,1.3519560098648071,0,2026-07-13T12:11:09
2026-04-21 13:15:00+01:00,1.3516654968261719,1.3516654968261719,1.3520382642745972,1.3516654968261719,1.3520382642745972,0,2026-07-13T12:11:09
2026-04-21 13:20:00+01:00,1.3519963026046753,1.3519963026046753,1.3519963026046753,1.3516654968261719,1.3516654968261719,0,2026-07-13T12:11:09
2026-04-21 13:25:00+01:00,1.352076768875122,1.352076768875122,1.3521571159362793,1.352076768875122,1.3521571159362793,0,2026-07-13T12:11:09
2026-04-21 13:30:00+01:00,1.3515485525131226,1.3515485525131226,1.3516709804534912,1.3515321016311646,1.3516325950622559,0,2026-07-13T12:11:09
2026-04-21 13:35:00+01:00,1.3510940074920654,1.3510940074920654,1.3517075777053833,1.3509405851364136,1.3515632152557373,0,2026-07-13T12:11:09
2026-04-21 13:40:00+01:00,1.3510591983795166,1.3510591983795166,1.351154088973999,1.3510591983795166,1.3510792255401611,0,2026-07-13T12:11:09
2026-04-21 13:45:00+01:00,1.3513184785842896,1.3513184785842896,1.3515030145645142,1.3511250019073486,1.3511250019073486,0,2026-07-13T12:11:09
2026-04-21 13:50:00+01:00,1.3513567447662354,1.3513567447662354,1.3513896465301514,1.3510428667068481,1.3510428667068481,0,2026-07-13T12:11:09
2026-04-21 13:55:00+01:00,1.3513915538787842,1.3513915538787842,1.3515650033950806,1.3513915538787842,1.3515650033950806,0,2026-07-13T12:11:09
2026-04-21 14:00:00+01:00,1.3517825603485107,1.3517825603485107,1.3517825603485107,1.3516253232955933,1.3516253232955933,0,2026-07-13T12:11:09
2026-04-21 14:05:00+01:00,1.3519669771194458,1.3519669771194458,1.3519669771194458,1.3517825603485107,1.3517842292785645,0,2026-07-13T12:11:09
2026-04-21 14:10:00+01:00,1.3516582250595093,1.3516582250595093,1.3518427610397339,1.3516582250595093,1.3517221212387085,0,2026-07-13T12:11:09
2026-04-21 14:15:00+01:00,1.35184645652771,1.35184645652771,1.3519140481948853,1.351627230644226,1.351627230644226,0,2026-07-13T12:11:09
2026-04-21 14:20:00+01:00,1.3522961139678955,1.3522961139678955,1.3523528575897217,1.3519395589828491,1.3519395589828491,0,2026-07-13T12:11:09
2026-04-21 14:25:00+01:00,1.3520382642745972,1.3520382642745972,1.3522486686706543,1.3518335819244385,1.3522486686706543,0,2026-07-13T12:11:09
2026-04-21 14:30:00+01:00,1.3526016473770142,1.3526016473770142,1.3526016473770142,1.3521333932876587,1.3521333932876587,0,2026-07-13T12:11:09
2026-04-21 14:35:00+01:00,1.3523436784744263,1.3523436784744263,1.3526381254196167,1.3523417711257935,1.3526381254196167,0,2026-07-13T12:11:09
2026-04-21 14:40:00+01:00,1.3524662256240845,1.3524662256240845,1.352479100227356,1.3523657321929932,1.352479100227356,0,2026-07-13T12:11:09
2026-04-21 14:45:00+01:00,1.3523582220077515,1.3523582220077515,1.352539300918579,1.3523582220077515,1.3524680137634277,0,2026-07-13T12:11:09
2026-04-21 14:50:00+01:00,1.3526619672775269,1.3526619672775269,1.3527681827545166,1.35255765914917,1.3525705337524414,0,2026-07-13T12:11:09
2026-04-21 14:55:00+01:00,1.3524807691574097,1.3524807691574097,1.3527095317840576,1.3524807691574097,1.3527095317840576,0,2026-07-13T12:11:09
2026-04-21 15:00:00+01:00,1.3523802757263184,1.3523802757263184,1.3524515628814697,1.352303385734558,1.3524515628814697,0,2026-07-13T12:11:09
2026-04-21 15:05:00+01:00,1.3523454666137695,1.3523454666137695,1.3523582220077515,1.3522686958312988,1.352338194847107,0,2026-07-13T12:11:09
2026-04-21 15:10:00+01:00,1.3528815507888794,1.3528815507888794,1.3528815507888794,1.3523327112197876,1.3523327112197876,0,2026-07-13T12:11:09
